160     // Pixel 1  Row: 1
137     // Pixel 3511  
157     // Pixel 3512  
182     // Pixel 3513  
189     // Pixel 3514  
195     // Pixel 3515  
193     // Pixel 3516  
187     // Pixel 3517  
184     // Pixel 3518  
188     // Pixel 3519  
194     // Pixel 3520  
194     // Pixel 3521  
196     // Pixel 3522  
200     // Pixel 3523  
204     // Pixel 3524  
206     // Pixel 3525  
206     // Pixel 3526  
205     // Pixel 3527  
204     // Pixel 3528  
202     // Pixel 3529  
204     // Pixel 3530  
207     // Pixel 3531  
207     // Pixel 3532  
205     // Pixel 3533  
206     // Pixel 3534  
214     // Pixel 3535  
224     // Pixel 3536  
174     // Pixel 3537  
100     // Pixel 3538  
79      // Pixel 3539  
110     // Pixel 3540  
138     // Pixel 3541  
159     // Pixel 3542  
147     // Pixel 3543  
155     // Pixel 3544  
157     // Pixel 3545  
155     // Pixel 3546  
136     // Pixel 3547  
100     // Pixel 3548  
66      // Pixel 3549  
49      // Pixel 3550  
45      // Pixel 3551  
43      // Pixel 3552  
41      // Pixel 3553  
92      // Pixel 3554  
120     // Pixel 3555  
143     // Pixel 3556  
174     // Pixel 3557  
160     // Pixel 3558  
136     // Pixel 3559  
148     // Pixel 3560  
109     // Pixel 3561  
60      // Pixel 3562  
38      // Pixel 3563  
41      // Pixel 3564  
54      // Pixel 3565  
62      // Pixel 3566  
56      // Pixel 3567  
58      // Pixel 3568  
48      // Pixel 3569  
54      // Pixel 3570  
51      // Pixel 3571  
55      // Pixel 3572  
58      // Pixel 3573  
42      // Pixel 3574  
47      // Pixel 3575  
84      // Pixel 3576  
141     // Pixel 3577  
139     // Pixel 3578  
140     // Pixel 3579  
148     // Pixel 3580  
159     // Pixel 3581  
166     // Pixel 3582  
165     // Pixel 3583  
161     // Pixel 3584  
91      // Pixel 3585  Row: 29
93      // Pixel 3586  
90      // Pixel 3587  
90      // Pixel 3588  
90      // Pixel 3589  
86      // Pixel 3590  
103     // Pixel 3591  
136     // Pixel 3592  
152     // Pixel 3593  
162     // Pixel 3594  
166     // Pixel 3595  
163     // Pixel 3596  
163     // Pixel 3597  
160     // Pixel 3598  
138     // Pixel 3599  
112     // Pixel 3600  
83      // Pixel 3601  
82      // Pixel 3602  
85      // Pixel 3603  
92      // Pixel 3604  
96      // Pixel 3605  
97      // Pixel 3606  
99      // Pixel 3607  
103     // Pixel 3608  
103     // Pixel 3609  
103     // Pixel 3610  
110     // Pixel 3611  
103     // Pixel 3612  
114     // Pixel 3613  
119     // Pixel 3614  
104     // Pixel 3615  
122     // Pixel 3616  
179     // Pixel 3617  
126     // Pixel 3618  
101     // Pixel 3619  
103     // Pixel 3620  
108     // Pixel 3621  
113     // Pixel 3622  
113     // Pixel 3623  
109     // Pixel 3624  
117     // Pixel 3625  
121     // Pixel 3626  
126     // Pixel 3627  
131     // Pixel 3628  
135     // Pixel 3629  
136     // Pixel 3630  
135     // Pixel 3631  
135     // Pixel 3632  
145     // Pixel 3633  
135     // Pixel 3634  
125     // Pixel 3635  
119     // Pixel 3636  
121     // Pixel 3637  
137     // Pixel 3638  
165     // Pixel 3639  
189     // Pixel 3640  
190     // Pixel 3641  
189     // Pixel 3642  
186     // Pixel 3643  
183     // Pixel 3644  
181     // Pixel 3645  
185     // Pixel 3646  
192     // Pixel 3647  
198     // Pixel 3648  
197     // Pixel 3649  
198     // Pixel 3650  
199     // Pixel 3651  
200     // Pixel 3652  
202     // Pixel 3653  
203     // Pixel 3654  
203     // Pixel 3655  
204     // Pixel 3656  
200     // Pixel 3657  
200     // Pixel 3658  
205     // Pixel 3659  
212     // Pixel 3660  
211     // Pixel 3661  
207     // Pixel 3662  
211     // Pixel 3663  
221     // Pixel 3664  
227     // Pixel 3665  
148     // Pixel 3666  
62      // Pixel 3667  
113     // Pixel 3668  
132     // Pixel 3669  
155     // Pixel 3670  
150     // Pixel 3671  
156     // Pixel 3672  
152     // Pixel 3673  
150     // Pixel 3674  
135     // Pixel 3675  
105     // Pixel 3676  
73      // Pixel 3677  
53      // Pixel 3678  
45      // Pixel 3679  
43      // Pixel 3680  
35      // Pixel 3681  
85      // Pixel 3682  
171     // Pixel 3683  
211     // Pixel 3684  
192     // Pixel 3685  
196     // Pixel 3686  
201     // Pixel 3687  
172     // Pixel 3688  
68      // Pixel 3689  
36      // Pixel 3690  
45      // Pixel 3691  
49      // Pixel 3692  
50      // Pixel 3693  
61      // Pixel 3694  
53      // Pixel 3695  
55      // Pixel 3696  
48      // Pixel 3697  
52      // Pixel 3698  
52      // Pixel 3699  
57      // Pixel 3700  
55      // Pixel 3701  
40      // Pixel 3702  
65      // Pixel 3703  
126     // Pixel 3704  
157     // Pixel 3705  
140     // Pixel 3706  
138     // Pixel 3707  
157     // Pixel 3708  
168     // Pixel 3709  
162     // Pixel 3710  
157     // Pixel 3711  
162     // Pixel 3712  
90      // Pixel 3713  Row: 30
92      // Pixel 3714  
90      // Pixel 3715  
91      // Pixel 3716  
91      // Pixel 3717  
86      // Pixel 3718  
101     // Pixel 3719  
134     // Pixel 3720  
153     // Pixel 3721  
163     // Pixel 3722  
166     // Pixel 3723  
163     // Pixel 3724  
163     // Pixel 3725  
159     // Pixel 3726  
138     // Pixel 3727  
111     // Pixel 3728  
77      // Pixel 3729  
76      // Pixel 3730  
81      // Pixel 3731  
89      // Pixel 3732  
94      // Pixel 3733  
94      // Pixel 3734  
96      // Pixel 3735  
100     // Pixel 3736  
104     // Pixel 3737  
100     // Pixel 3738  
111     // Pixel 3739  
102     // Pixel 3740  
112     // Pixel 3741  
115     // Pixel 3742  
103     // Pixel 3743  
146     // Pixel 3744  
179     // Pixel 3745  
114     // Pixel 3746  
98      // Pixel 3747  
107     // Pixel 3748  
108     // Pixel 3749  
115     // Pixel 3750  
114     // Pixel 3751  
114     // Pixel 3752  
115     // Pixel 3753  
119     // Pixel 3754  
125     // Pixel 3755  
131     // Pixel 3756  
134     // Pixel 3757  
135     // Pixel 3758  
135     // Pixel 3759  
134     // Pixel 3760  
140     // Pixel 3761  
122     // Pixel 3762  
111     // Pixel 3763  
122     // Pixel 3764  
148     // Pixel 3765  
170     // Pixel 3766  
183     // Pixel 3767  
188     // Pixel 3768  
179     // Pixel 3769  
178     // Pixel 3770  
179     // Pixel 3771  
181     // Pixel 3772  
186     // Pixel 3773  
191     // Pixel 3774  
195     // Pixel 3775  
196     // Pixel 3776  
197     // Pixel 3777  
197     // Pixel 3778  
196     // Pixel 3779  
196     // Pixel 3780  
197     // Pixel 3781  
199     // Pixel 3782  
201     // Pixel 3783  
203     // Pixel 3784  
205     // Pixel 3785  
201     // Pixel 3786  
201     // Pixel 3787  
208     // Pixel 3788  
210     // Pixel 3789  
207     // Pixel 3790  
209     // Pixel 3791  
214     // Pixel 3792  
234     // Pixel 3793  
183     // Pixel 3794  
77      // Pixel 3795  
105     // Pixel 3796  
127     // Pixel 3797  
151     // Pixel 3798  
154     // Pixel 3799  
160     // Pixel 3800  
152     // Pixel 3801  
151     // Pixel 3802  
142     // Pixel 3803  
112     // Pixel 3804  
69      // Pixel 3805  
37      // Pixel 3806  
32      // Pixel 3807  
41      // Pixel 3808  
96      // Pixel 3809  
181     // Pixel 3810  
211     // Pixel 3811  
194     // Pixel 3812  
215     // Pixel 3813  
238     // Pixel 3814  
227     // Pixel 3815  
213     // Pixel 3816  
70      // Pixel 3817  
34      // Pixel 3818  
55      // Pixel 3819  
57      // Pixel 3820  
50      // Pixel 3821  
61      // Pixel 3822  
52      // Pixel 3823  
56      // Pixel 3824  
54      // Pixel 3825  
53      // Pixel 3826  
51      // Pixel 3827  
51      // Pixel 3828  
50      // Pixel 3829  
57      // Pixel 3830  
100     // Pixel 3831  
157     // Pixel 3832  
143     // Pixel 3833  
150     // Pixel 3834  
158     // Pixel 3835  
160     // Pixel 3836  
158     // Pixel 3837  
156     // Pixel 3838  
158     // Pixel 3839  
162     // Pixel 3840  
89      // Pixel 3841  Row: 31
93      // Pixel 3842  
92      // Pixel 3843  
94      // Pixel 3844  
93      // Pixel 3845  
87      // Pixel 3846  
101     // Pixel 3847  
132     // Pixel 3848  
154     // Pixel 3849  
164     // Pixel 3850  
167     // Pixel 3851  
163     // Pixel 3852  
163     // Pixel 3853  
159     // Pixel 3854  
137     // Pixel 3855  
110     // Pixel 3856  
74      // Pixel 3857  
75      // Pixel 3858  
81      // Pixel 3859  
91      // Pixel 3860  
96      // Pixel 3861  
96      // Pixel 3862  
97      // Pixel 3863  
101     // Pixel 3864  
103     // Pixel 3865  
96      // Pixel 3866  
111     // Pixel 3867  
102     // Pixel 3868  
112     // Pixel 3869  
113     // Pixel 3870  
108     // Pixel 3871  
177     // Pixel 3872  
172     // Pixel 3873  
102     // Pixel 3874  
97      // Pixel 3875  
110     // Pixel 3876  
108     // Pixel 3877  
115     // Pixel 3878  
113     // Pixel 3879  
118     // Pixel 3880  
121     // Pixel 3881  
122     // Pixel 3882  
124     // Pixel 3883  
127     // Pixel 3884  
129     // Pixel 3885  
130     // Pixel 3886  
131     // Pixel 3887  
131     // Pixel 3888  
119     // Pixel 3889  
118     // Pixel 3890  
129     // Pixel 3891  
154     // Pixel 3892  
176     // Pixel 3893  
182     // Pixel 3894  
177     // Pixel 3895  
170     // Pixel 3896  
172     // Pixel 3897  
174     // Pixel 3898  
179     // Pixel 3899  
185     // Pixel 3900  
189     // Pixel 3901  
192     // Pixel 3902  
192     // Pixel 3903  
191     // Pixel 3904  
192     // Pixel 3905  
192     // Pixel 3906  
192     // Pixel 3907  
193     // Pixel 3908  
195     // Pixel 3909  
198     // Pixel 3910  
200     // Pixel 3911  
202     // Pixel 3912  
207     // Pixel 3913  
203     // Pixel 3914  
200     // Pixel 3915  
203     // Pixel 3916  
205     // Pixel 3917  
205     // Pixel 3918  
204     // Pixel 3919  
205     // Pixel 3920  
218     // Pixel 3921  
207     // Pixel 3922  
139     // Pixel 3923  
97      // Pixel 3924  
130     // Pixel 3925  
151     // Pixel 3926  
154     // Pixel 3927  
160     // Pixel 3928  
157     // Pixel 3929  
154     // Pixel 3930  
142     // Pixel 3931  
107     // Pixel 3932  
56      // Pixel 3933  
32      // Pixel 3934  
63      // Pixel 3935  
110     // Pixel 3936  
204     // Pixel 3937  
185     // Pixel 3938  
198     // Pixel 3939  
220     // Pixel 3940  
214     // Pixel 3941  
213     // Pixel 3942  
226     // Pixel 3943  
231     // Pixel 3944  
115     // Pixel 3945  
44      // Pixel 3946  
51      // Pixel 3947  
57      // Pixel 3948  
52      // Pixel 3949  
62      // Pixel 3950  
48      // Pixel 3951  
55      // Pixel 3952  
52      // Pixel 3953  
54      // Pixel 3954  
54      // Pixel 3955  
48      // Pixel 3956  
56      // Pixel 3957  
96      // Pixel 3958  
138     // Pixel 3959  
154     // Pixel 3960  
140     // Pixel 3961  
156     // Pixel 3962  
166     // Pixel 3963  
161     // Pixel 3964  
154     // Pixel 3965  
156     // Pixel 3966  
160     // Pixel 3967  
160     // Pixel 3968  
90      // Pixel 3969  Row: 32
94      // Pixel 3970  
94      // Pixel 3971  
97      // Pixel 3972  
96      // Pixel 3973  
89      // Pixel 3974  
102     // Pixel 3975  
132     // Pixel 3976  
155     // Pixel 3977  
164     // Pixel 3978  
168     // Pixel 3979  
164     // Pixel 3980  
163     // Pixel 3981  
158     // Pixel 3982  
136     // Pixel 3983  
109     // Pixel 3984  
75      // Pixel 3985  
77      // Pixel 3986  
84      // Pixel 3987  
95      // Pixel 3988  
101     // Pixel 3989  
100     // Pixel 3990  
101     // Pixel 3991  
104     // Pixel 3992  
102     // Pixel 3993  
94      // Pixel 3994  
111     // Pixel 3995  
103     // Pixel 3996  
113     // Pixel 3997  
113     // Pixel 3998  
113     // Pixel 3999  
198     // Pixel 4000  
168     // Pixel 4001  
96      // Pixel 4002  
97      // Pixel 4003  
112     // Pixel 4004  
107     // Pixel 4005  
112     // Pixel 4006  
109     // Pixel 4007  
117     // Pixel 4008  
129     // Pixel 4009  
128     // Pixel 4010  
125     // Pixel 4011  
124     // Pixel 4012  
123     // Pixel 4013  
124     // Pixel 4014  
126     // Pixel 4015  
127     // Pixel 4016  
113     // Pixel 4017  
130     // Pixel 4018  
155     // Pixel 4019  
172     // Pixel 4020  
173     // Pixel 4021  
167     // Pixel 4022  
166     // Pixel 4023  
171     // Pixel 4024  
175     // Pixel 4025  
179     // Pixel 4026  
183     // Pixel 4027  
186     // Pixel 4028  
186     // Pixel 4029  
186     // Pixel 4030  
187     // Pixel 4031  
188     // Pixel 4032  
186     // Pixel 4033  
187     // Pixel 4034  
190     // Pixel 4035  
193     // Pixel 4036  
195     // Pixel 4037  
198     // Pixel 4038  
200     // Pixel 4039  
201     // Pixel 4040  
199     // Pixel 4041  
199     // Pixel 4042  
200     // Pixel 4043  
204     // Pixel 4044  
208     // Pixel 4045  
210     // Pixel 4046  
208     // Pixel 4047  
206     // Pixel 4048  
205     // Pixel 4049  
224     // Pixel 4050  
203     // Pixel 4051  
95      // Pixel 4052  
137     // Pixel 4053  
154     // Pixel 4054  
151     // Pixel 4055  
156     // Pixel 4056  
160     // Pixel 4057  
152     // Pixel 4058  
135     // Pixel 4059  
96      // Pixel 4060  
50      // Pixel 4061  
52      // Pixel 4062  
130     // Pixel 4063  
218     // Pixel 4064  
178     // Pixel 4065  
199     // Pixel 4066  
215     // Pixel 4067  
218     // Pixel 4068  
215     // Pixel 4069  
208     // Pixel 4070  
212     // Pixel 4071  
227     // Pixel 4072  
156     // Pixel 4073  
49      // Pixel 4074  
37      // Pixel 4075  
47      // Pixel 4076  
50      // Pixel 4077  
57      // Pixel 4078  
38      // Pixel 4079  
50      // Pixel 4080  
44      // Pixel 4081  
53      // Pixel 4082  
59      // Pixel 4083  
50      // Pixel 4084  
68      // Pixel 4085  
130     // Pixel 4086  
161     // Pixel 4087  
134     // Pixel 4088  
154     // Pixel 4089  
154     // Pixel 4090  
157     // Pixel 4091  
162     // Pixel 4092  
163     // Pixel 4093  
159     // Pixel 4094  
157     // Pixel 4095  
158     // Pixel 4096  
96      // Pixel 4097  Row: 33
99      // Pixel 4098  
97      // Pixel 4099  
97      // Pixel 4100  
99      // Pixel 4101  
96      // Pixel 4102  
107     // Pixel 4103  
132     // Pixel 4104  
152     // Pixel 4105  
163     // Pixel 4106  
169     // Pixel 4107  
167     // Pixel 4108  
167     // Pixel 4109  
162     // Pixel 4110  
139     // Pixel 4111  
111     // Pixel 4112  
78      // Pixel 4113  
79      // Pixel 4114  
85      // Pixel 4115  
94      // Pixel 4116  
99      // Pixel 4117  
99      // Pixel 4118  
99      // Pixel 4119  
102     // Pixel 4120  
99      // Pixel 4121  
101     // Pixel 4122  
117     // Pixel 4123  
100     // Pixel 4124  
110     // Pixel 4125  
118     // Pixel 4126  
114     // Pixel 4127  
207     // Pixel 4128  
149     // Pixel 4129  
114     // Pixel 4130  
97      // Pixel 4131  
104     // Pixel 4132  
106     // Pixel 4133  
109     // Pixel 4134  
116     // Pixel 4135  
119     // Pixel 4136  
124     // Pixel 4137  
122     // Pixel 4138  
122     // Pixel 4139  
129     // Pixel 4140  
135     // Pixel 4141  
133     // Pixel 4142  
122     // Pixel 4143  
111     // Pixel 4144  
139     // Pixel 4145  
151     // Pixel 4146  
